entry_date,entry_price,exit_date,exit_price,pnl_pct,bars_held,exit_reason
2026-01-27T12:07:00,673.75,2026-01-27T13:02:00,673.4,-0.052,55,stop_loss
2026-01-27T23:42:00,673.0,2026-01-28T09:00:00,672.0,-0.149,18,stop_loss
2026-01-28T09:01:00,672.0,2026-01-28T09:19:00,671.37,-0.094,18,stop_loss
2026-01-28T23:14:00,717.87,2026-01-28T23:56:00,722.35,0.624,42,take_profit
2026-01-29T14:36:00,726.2,2026-01-29T14:39:00,719.35,-0.943,3,stop_loss
2026-01-29T19:30:00,735.11,2026-01-29T20:45:00,738.46,0.456,75,take_profit
2026-01-29T21:13:00,735.0,2026-01-29T21:23:00,731.7,-0.449,10,stop_loss
2026-02-02T19:50:00,710.69,2026-02-02T19:56:00,709.29,-0.197,6,stop_loss
2026-02-02T19:57:00,709.76,2026-02-02T20:32:00,708.48,-0.18,35,stop_loss
2026-02-04T12:28:00,691.24,2026-02-04T12:38:00,690.0,-0.179,10,stop_loss
2026-02-05T18:47:00,676.13,2026-02-05T18:55:00,674.41,-0.254,8,stop_loss
2026-02-05T20:25:00,672.99,2026-02-05T20:45:00,670.59,-0.357,20,stop_loss
2026-02-06T11:30:00,670.0,2026-02-06T11:44:00,669.34,-0.099,14,stop_loss
2026-02-06T11:45:00,668.95,2026-02-06T12:17:00,670.44,0.223,32,take_profit
2026-02-06T12:54:00,668.7,2026-02-06T13:10:00,662.09,-0.988,16,stop_loss
2026-02-09T09:02:00,662.4,2026-02-09T09:03:00,661.47,-0.14,1,stop_loss
2026-02-09T09:04:00,661.47,2026-02-09T09:48:00,660.79,-0.103,44,stop_loss
2026-02-09T20:24:00,680.63,2026-02-09T20:26:00,679.53,-0.162,2,stop_loss
2026-02-09T20:27:00,679.67,2026-02-09T20:45:00,678.46,-0.178,18,stop_loss
2026-02-09T20:54:00,676.86,2026-02-09T23:00:00,678.0,0.168,126,take_profit
2026-02-11T14:36:00,672.65,2026-02-11T14:42:00,669.05,-0.535,6,stop_loss
2026-02-11T23:14:00,668.65,2026-02-11T23:33:00,668.15,-0.075,19,stop_loss
