datetime,ma200,ma150,ma50
202606221353,-1,-1,209.7476
202606221354,-1,-1,209.7498
202606221355,-1,-1,209.7534
202606221356,-1,-1,209.76
202606221357,-1,-1,209.7612
202606221358,-1,-1,209.763
202606221359,-1,-1,209.7608
202606221400,-1,-1,209.7552
202606221401,-1,-1,209.7628
202606221402,-1,-1,209.7608
202606221403,-1,-1,209.759
202606221404,-1,-1,209.7572
202606221405,-1,-1,209.7618
202606221406,-1,-1,209.7588
202606221407,-1,-1,209.7646
202606221408,-1,-1,209.769
202606221409,-1,-1,209.7742
202606221410,-1,-1,209.774
202606221411,-1,-1,209.7628
202606221412,-1,-1,209.7572
202606221413,-1,-1,209.758
202606221414,-1,-1,209.7518
202606221415,-1,-1,209.7528
202606221416,-1,-1,209.7506
202606221417,-1,-1,209.747
202606221418,-1,-1,209.752
202606221419,-1,-1,209.7528
202606221420,-1,-1,209.7474
202606221421,-1,-1,209.7452
202606221422,-1,-1,209.7376
202606221423,-1,-1,209.7314
202606221424,-1,-1,209.7292
202606221425,-1,-1,209.7298
202606221426,-1,-1,209.7304
202606221427,-1,-1,209.725
202606221428,-1,-1,209.7248
202606221429,-1,-1,209.7214
202606221430,-1,-1,209.7054
202606221431,-1,-1,209.7048
202606221432,-1,-1,209.698
202606221433,-1,-1,209.6984
202606221434,-1,-1,209.7004
202606221435,-1,-1,209.7082
202606221436,-1,-1,209.6986
202606221437,-1,-1,209.6976
202606221438,-1,-1,209.6938
202606221439,-1,-1,209.6944
202606221440,-1,-1,209.6924
202606221441,-1,-1,209.69
202606221442,-1,-1,209.6892
202606221443,-1,-1,209.6866
202606221444,-1,-1,209.689
202606221445,-1,-1,209.689
202606221446,-1,-1,209.6926
202606221447,-1,-1,209.6878
202606221448,-1,-1,209.6924
202606221449,-1,-1,209.6886
202606221450,-1,-1,209.6894
202606221451,-1,-1,209.6854
202606221452,-1,-1,209.6886
202606221453,-1,-1,209.6874
202606221454,-1,-1,209.6784
202606221455,-1,-1,209.6746
202606221456,-1,-1,209.6802
202606221457,-1,-1,209.6806
202606221458,-1,-1,209.6832
202606221459,-1,-1,209.6814
202606221500,-1,-1,209.686
202606221501,-1,-1,209.6874
202606221502,-1,-1,209.6908
202606221503,-1,-1,209.6924
202606221504,-1,-1,209.693
202606221505,-1,-1,209.6906
202606221506,-1,-1,209.6856
202606221507,-1,-1,209.692
202606221508,-1,-1,209.698
202606221509,-1,-1,209.6956
202606221510,-1,-1,209.6948
202606221511,-1,-1,209.6988
202606221512,-1,-1,209.6988
202606221513,-1,-1,209.6986
202606221514,-1,-1,209.6964
202606221515,-1,-1,209.6984
202606221516,-1,-1,209.6992
202606221517,-1,-1,209.7018
202606221518,-1,-1,209.7016
202606221519,-1,-1,209.6962
202606221520,-1,-1,209.6976
202606221521,-1,-1,209.696
202606221522,-1,-1,209.6958
202606221523,-1,-1,209.6996
202606221524,-1,-1,209.6992
202606221525,-1,-1,209.7026
202606221526,-1,-1,209.7024
202606221527,-1,-1,209.7032
202606221528,-1,-1,209.6976
202606221529,-1,-1,209.6958
202606221530,-1,-1,209.7028
202606221531,-1,-1,209.702
202606221532,-1,-1,209.7026
202606221533,-1,-1,209.7082
202606221534,-1,-1,209.7054
202606221535,-1,-1,209.7044
202606221536,-1,-1,209.7054
202606221537,-1,-1,209.7086
202606221538,-1,-1,209.7114
202606221539,-1,-1,209.7134
202606221540,-1,-1,209.7148
202606221541,-1,-1,209.713
202606221542,-1,-1,209.713
202606221543,-1,-1,209.7108
202606221544,-1,-1,209.7102
202606221545,-1,-1,209.7068
202606221546,-1,-1,209.7046
202606221547,-1,-1,209.7036
202606221548,-1,-1,209.7042
202606221549,-1,-1,209.6948
202606221550,-1,-1,209.6994
202606221551,-1,-1,209.6978
202606221552,-1,-1,209.6976
202606221553,-1,-1,209.6944
202606221554,-1,-1,209.6904
202606221555,-1,-1,209.697
202606221556,-1,-1,209.6964
202606221557,-1,-1,209.6924
202606221558,-1,-1,209.6896
202606221559,-1,-1,209.689
202606221600,-1,-1,209.6886
202606221601,-1,-1,209.6872
202606221602,-1,-1,209.6868
202606221603,-1,-1,209.6852
202606221604,-1,-1,209.6842
202606221605,-1,-1,209.6862
202606221606,-1,-1,209.6906
202606221607,-1,-1,209.6888
202606221608,-1,-1,209.689
202606221609,-1,-1,209.6916
202606221610,-1,-1,209.6888
202606221611,-1,-1,209.6912
202606221612,-1,-1,209.6936
202606221613,-1,-1,209.6928
202606221614,-1,-1,209.6918
202606221615,-1,-1,209.6912
202606221616,-1,-1,209.6898
202606221617,-1,-1,209.69
202606221618,-1,-1,209.6918
202606221619,-1,-1,209.6936
202606221620,-1,-1,209.697
202606221621,-1,-1,209.6912
202606221622,-1,-1,209.687
202606221623,-1,-1,209.689
202606221624,-1,-1,209.688
202606221625,-1,-1,209.6908
202606221626,-1,-1,209.6902
202606221627,-1,-1,209.6884
202606221628,-1,-1,209.691
202606221629,-1,-1,209.6944
202606221630,-1,-1,209.6924
202606221631,-1,-1,209.6934
202606221632,-1,-1,209.6898
202606221633,-1,-1,209.6904
202606221634,-1,-1,209.6916
202606221635,-1,-1,209.6884
202606221636,-1,-1,209.6886
202606221637,-1,-1,209.6866
202606221638,-1,-1,209.6844
202606221639,-1,-1,209.6876
202606221640,-1,-1,209.6824
202606221641,-1,-1,209.6864
202606221642,-1,-1,209.687
202606221643,-1,-1,209.686
202606221644,-1,-1,209.6878
202606221645,-1,-1,209.6858
202606221646,-1,-1,209.687
202606221647,-1,-1,209.6926
202606221648,-1,-1,209.6924
202606221649,-1,-1,209.6936
202606221650,-1,-1,209.6952
202606221651,-1,-1,209.6934
202606221652,-1,-1,209.6956
202606221653,-1,-1,209.692
202606221654,-1,-1,209.6948
202606221655,-1,-1,209.6938
202606221656,-1,-1,209.6918
202606221657,-1,-1,209.6854
202606221658,-1,-1,209.6888
202606221659,-1,-1,209.687
202606221700,-1,-1,209.6858
202606221701,-1,-1,209.6858
202606221702,-1,-1,209.6862
202606221703,-1,-1,209.6896
202606221704,-1,-1,209.6896
202606221705,-1,-1,209.6846
202606221706,-1,-1,209.6808
202606221707,-1,-1,209.6806
