datetime,open,close,high,low,volume,status
20260511,270.25,268.99,273.63,268.48,19259500.0,1
20260512,266.71,265.82,267.65,262.63,19941300.0,1
20260513,264.34,270.13,270.72,263.2,20294000.0,1
20260514,269.04,267.22,270.78,266.63,17403400.0,1
20260515,262.5,264.14,264.36,260.89,24925500.0,1
20260518,263.87,264.86,268.85,262.53,19346400.0,1
20260519,262.04,259.34,262.25,255.19,22870800.0,1
20260520,260.11,265.01,265.58,259.53,18149100.0,1
20260521,263.42,268.46,269.49,261.37,21718500.0,1
20260522,268.66,266.32,269.79,266.23,15509200.0,1
20260526,268.05,265.29,269.3,262.07,21793200.0,1
20260527,266.15,271.85,272.41,265.7,21933600.0,1
20260528,272.27,274.0,274.5,267.44,22194800.0,1
20260529,271.29,270.64,274.75,269.64,21199900.0,1
20260601,266.14,261.26,266.63,260.7,31403700.0,1
20260602,257.16,256.52,261.21,254.37,22483700.0,1
20260603,254.63,250.02,257.09,247.71,27728100.0,1
20260604,253.28,253.79,255.83,251.75,20127700.0,1
20260605,254.26,246.03,256.38,245.78,26633300.0,1
20260608,246.71,245.22,249.42,243.36,17305600.0,1
20260609,247.78,244.19,250.43,240.4,22544000.0,1
20260610,243.6,238.0,244.07,237.45,20976600.0,1
20260611,237.93,241.51,242.14,235.18,22996900.0,1
20260612,243.21,238.55,243.37,233.59,29553600.0,1
20260615,245.0,246.02,247.81,244.73,21094000.0,1
20260616,248.03,246.0,249.51,245.45,18888600.0,1
20260617,245.0,237.5,245.91,236.0,25045900.0,1
20260618,239.86,244.39,245.73,236.02,34519100.0,1
20260622,240.08,232.79,242.0,232.24,36822100.0,1
20260623,232.64,234.11,236.87,232.0,27464400.0,1
