datetime,ma200,ma150,ma50
202606301851,315.4764,333.2217,370.4524
202606301852,315.4762,333.2215,370.4518
202606301853,315.4764,333.2217,370.4522
202606301854,315.4757,333.2208,370.4497
202606301855,315.4759,333.221,370.4502
202606301856,315.4757,333.2207,370.4494
202606301857,315.4754,333.2204,370.4484
202606301858,315.4753,333.2203,370.448
202606301859,315.4754,333.2204,370.4483
202606301900,315.4752,333.2201,370.4476
202606301901,315.4772,333.2228,370.4556
202606301902,315.4768,333.2223,370.454
202606301903,315.4761,333.2214,370.4513
202606301904,315.477,333.2225,370.4548
202606301905,315.4776,333.2233,370.4571
202606301906,315.4768,333.2222,370.4539
202606301907,315.4761,333.2213,370.451
202606301908,315.477,333.2225,370.4548
202606301909,315.4776,333.2233,370.4571
202606301910,315.4766,333.222,370.4532
202606301911,315.4762,333.2214,370.4514
202606301912,315.477,333.2225,370.4548
202606301913,315.4776,333.2233,370.457
202606301914,315.4773,333.2229,370.4559
202606301915,315.4775,333.2232,370.4568
202606301916,315.4772,333.2227,370.4554
202606301917,315.4776,333.2233,370.457
202606301918,315.4772,333.2228,370.4555
202606301919,315.4764,333.2217,370.4524
202606301920,315.4773,333.223,370.4561
202606301921,315.4767,333.2221,370.4536
202606301922,315.4774,333.2231,370.4564
202606301923,315.4764,333.2218,370.4525
202606301924,315.4757,333.2208,370.4497
202606301925,315.4771,333.2227,370.4552
202606301926,315.477,333.2225,370.4546
202606301927,315.4775,333.2232,370.4568
202606301928,315.4781,333.224,370.4592
202606301929,315.478,333.2239,370.4588
202606301930,315.4785,333.2246,370.4609
202606301931,315.4785,333.2245,370.4608
202606301932,315.4787,333.2249,370.4618
202606301933,315.4799,333.2264,370.4664
202606301934,315.479,333.2251,370.4626
202606301935,315.479,333.2252,370.4628
202606301936,315.4789,333.2251,370.4624
202606301937,315.479,333.2251,370.4626
202606301938,315.4801,333.2266,370.467
202606301939,315.4809,333.2277,370.4702
202606301940,315.4805,333.2272,370.4688
202606301941,315.4809,333.2277,370.4702
202606301942,315.4816,333.2287,370.4732
202606301943,315.4805,333.2272,370.4687
202606301944,315.4798,333.2263,370.4662
202606301945,315.4798,333.2262,370.4659
202606301946,315.4806,333.2273,370.469
202606301947,315.4807,333.2275,370.4696
202606301948,315.4808,333.2276,370.4699
202606301949,315.4803,333.2269,370.4679
202606301950,315.4782,333.2241,370.4596
202606301951,315.4778,333.2236,370.458
202606301952,315.477,333.2225,370.4546
202606301953,315.4786,333.2246,370.461
202606301954,315.4796,333.226,370.4653
202606301955,315.4815,333.2286,370.473
202606301956,315.4816,333.2287,370.4732
202606301957,315.4806,333.2273,370.4692
202606301958,315.4799,333.2264,370.4664
202606301959,315.4778,333.2236,370.458
202606302000,315.4761,333.2214,370.4514
202606302054,315.4753,333.2202,370.4478
202606302104,315.4747,333.2194,370.4454
202606302114,315.4757,333.2207,370.4494
202606302138,315.4761,333.2214,370.4513
202606302144,315.4755,333.2205,370.4488
202606302212,315.4774,333.2231,370.4564
202606302246,315.4785,333.2246,370.461
202606302254,315.4774,333.2231,370.4565
202606302334,315.4786,333.2246,370.461
202606302340,315.4792,333.2254,370.4634
202606302350,315.4794,333.2257,370.4642
202606302353,315.4789,333.2251,370.4624
202607010838,316.0542,333.5781,370.8114
202607010903,316.0534,333.5771,370.8082
202607010917,316.0544,333.5783,370.812
202607010949,316.0538,333.5775,370.8096
202607011009,316.0547,333.5788,370.8133
202607011022,316.0565,333.5812,370.8206
202607011330,316.075,333.6058,370.8944
202607011331,316.0686,333.5973,370.869
202607011332,316.0717,333.6015,370.8815
202607011333,316.0747,333.6054,370.8932
202607011334,316.0751,333.6059,370.8948
202607011335,316.0744,333.605,370.8921
202607011336,316.0805,333.6132,370.9166
202607011337,316.0758,333.607,370.8979
202607011338,316.0807,333.6135,370.9174
202607011339,316.0822,333.6155,370.9236
202607011340,316.0851,333.6193,370.935
202607011341,316.081,333.6139,370.9187
202607011342,316.079,333.6112,370.9106
202607011343,316.0819,333.615,370.922
202607011344,316.0727,333.6027,370.8852
202607011345,316.0754,333.6064,370.8962
202607011346,316.0715,333.6012,370.8807
202607011347,316.0707,333.6002,370.8775
202607011348,316.0664,333.5944,370.8602
202607011349,316.0683,333.597,370.8679
202607011350,316.0656,333.5934,370.8572
202607011351,316.0612,333.5875,370.8394
202607011352,316.0628,333.5896,370.8458
202607011353,316.0632,333.5901,370.8474
202607011354,316.0631,333.5901,370.8472
202607011355,316.0643,333.5916,370.8518
202607011356,316.0645,333.5918,370.8524
202607011357,316.0646,333.592,370.853
202607011358,316.068,333.5965,370.8664
202607011359,316.0698,333.5989,370.8736
202607011400,316.073,333.6032,370.8865
202607011401,316.0737,333.6042,370.8896
202607011402,316.0728,333.6029,370.8856
202607011403,316.0711,333.6006,370.8788
202607011404,316.0686,333.5973,370.8688
202607011405,316.0681,333.5967,370.8672
202607011406,316.0675,333.5958,370.8644
202607011407,316.0676,333.5959,370.8648
202607011408,316.067,333.5952,370.8626
202607011409,316.0691,333.598,370.8709
202607011410,316.0708,333.6002,370.8777
202607011411,316.0708,333.6003,370.8778
202607011412,316.073,333.6031,370.8864
202607011413,316.0694,333.5984,370.8721
202607011414,316.0712,333.6007,370.8792
202607011415,316.0725,333.6025,370.8846
202607011416,316.0734,333.6037,370.888
202607011417,316.0711,333.6007,370.8791
202607011418,316.0718,333.6016,370.8818
202607011419,316.0703,333.5995,370.8756
202607011420,316.0721,333.602,370.8829
202607011421,316.0726,333.6027,370.885
202607011422,316.0702,333.5995,370.8755
202607011423,316.0726,333.6027,370.8852
202607011424,316.0736,333.604,370.889
202607011425,316.0747,333.6055,370.8934
202607011426,316.074,333.6045,370.8906
202607011427,316.0756,333.6067,370.8972
202607011428,316.0771,333.6087,370.903
202607011429,316.0773,333.6089,370.9036
202607011430,316.0783,333.6103,370.9078
