datetime,ma200,ma150,ma50
202607011536,418.5829,413.6384,405.6071
202607011537,418.5801,413.6347,405.596
202607011538,418.58,413.6345,405.5956
202607011539,418.5772,413.6307,405.5841
202607011540,418.5772,413.6307,405.5842
202607011541,418.5772,413.6307,405.5842
202607011542,418.5799,413.6344,405.5951
202607011543,418.5793,413.6335,405.5925
202607011544,418.5786,413.6327,405.59
202607011545,418.5802,413.6347,405.5962
202607011546,418.5782,413.6321,405.5884
202607011547,418.5739,413.6264,405.5712
202607011548,418.5726,413.6246,405.5658
202607011549,418.5706,413.622,405.558
202607011550,418.5728,413.6249,405.5667
202607011551,418.571,413.6225,405.5594
202607011552,418.5711,413.6226,405.5598
202607011553,418.5715,413.6231,405.5614
202607011554,418.5701,413.6213,405.5558
202607011555,418.566,413.6158,405.5394
202607011556,418.5678,413.6182,405.5465
202607011557,418.5678,413.6182,405.5465
202607011558,418.5683,413.6189,405.5486
202607011559,418.5681,413.6187,405.548
202607011600,418.5687,413.6195,405.5504
202607011601,418.5659,413.6156,405.5389
202607011602,418.5664,413.6163,405.541
202607011603,418.5664,413.6163,405.541
202607011604,418.5628,413.6115,405.5266
202607011605,418.5641,413.6133,405.5318
202607011606,418.5661,413.6159,405.5396
202607011607,418.5632,413.6121,405.5282
202607011608,418.5657,413.6155,405.5384
202607011609,418.565,413.6145,405.5354
202607011610,418.5653,413.6149,405.5366
202607011611,418.5648,413.6142,405.5345
202607011612,418.5658,413.6155,405.5385
202607011613,418.5652,413.6147,405.5362
202607011614,418.5669,413.6169,405.5428
202607011615,418.5664,413.6163,405.541
202607011616,418.5675,413.6178,405.5455
202607011617,418.566,413.6159,405.5396
202607011618,418.5657,413.6154,405.5383
202607011619,418.5657,413.6154,405.5381
202607011620,418.5665,413.6165,405.5414
202607011621,418.5655,413.6152,405.5376
202607011622,418.5632,413.6121,405.5283
202607011623,418.5644,413.6136,405.5329
202607011624,418.5663,413.6162,405.5405
202607011625,418.5663,413.6163,405.5408
202607011626,418.5676,413.6179,405.5458
202607011627,418.566,413.6159,405.5396
202607011628,418.566,413.6158,405.5393
202607011629,418.566,413.6158,405.5394
