date,symbol,ma200,ma150,ma50
20250821,AVGO,223.6403,232.4569,281.7344
20250822,AVGO,224.2697,232.8945,282.5922
20250825,AVGO,224.8975,233.2681,283.3842
20250826,AVGO,225.525,233.648,284.3984
20250827,AVGO,226.1115,234.0313,285.338
20250828,AVGO,226.7345,234.486,286.531
20250829,AVGO,227.3026,234.8397,287.4512
20250902,AVGO,227.8847,235.4295,288.369
20250903,AVGO,228.5162,236.0552,289.2874
20250904,AVGO,229.2479,236.7497,290.4096
20250905,AVGO,230.0599,237.5238,291.7718
20250908,AVGO,230.963,238.3643,293.2822
20250909,AVGO,231.8408,239.168,294.7026
20250910,AVGO,232.863,240.096,296.5966
20250911,AVGO,233.8485,240.9307,298.4688
20250912,AVGO,234.8288,241.7799,300.2766
20250915,AVGO,235.8319,242.7183,302.0622
20250916,AVGO,236.812,243.5571,303.7926
20250917,AVGO,237.7411,244.3228,305.3696
20250918,AVGO,238.6726,245.0521,306.744
20250919,AVGO,239.5896,245.789,308.1388
20250922,AVGO,240.4517,246.5007,309.4438
20250923,AVGO,241.2916,247.2319,310.6974
20250924,AVGO,242.134,247.9711,311.8792
20250925,AVGO,242.9538,248.6892,312.9634
20250926,AVGO,243.7303,249.4655,313.9252
20250929,AVGO,244.4769,250.2637,314.8222
20250930,AVGO,245.2725,251.0971,315.6762
20251001,AVGO,246.0326,251.9034,316.7552
20251002,AVGO,246.7011,252.8421,317.715
20251003,AVGO,247.264,253.7547,318.69
20251006,AVGO,247.701,254.7315,319.58
20251007,AVGO,248.1985,255.7125,320.432
20251008,AVGO,248.8065,256.7669,321.3974
20251009,AVGO,249.4486,257.7211,322.2628
20251010,AVGO,249.9678,258.5969,322.929
20251013,AVGO,250.5829,259.7743,324.3302
20251014,AVGO,251.1133,260.8067,325.2902
20251015,AVGO,251.6458,261.8546,326.5222
20251016,AVGO,252.2063,262.9109,327.5662
20251017,AVGO,252.7912,263.9407,328.4682
20251020,AVGO,253.383,264.9827,329.36
20251021,AVGO,253.9453,266.0235,330.1662
20251022,AVGO,254.4847,266.9759,330.6932
20251023,AVGO,255.0485,268.0411,331.5046
20251024,AVGO,255.6749,269.132,332.3616
20251027,AVGO,256.352,270.2815,333.516
20251028,AVGO,257.0946,271.5095,334.8532
20251029,AVGO,257.8871,272.906,336.713
20251030,AVGO,258.6485,274.2801,338.4484
20251031,AVGO,259.3514,275.6243,340.035
20251103,AVGO,260.0156,276.9289,341.3792
20251104,AVGO,260.5704,278.1283,342.4772
20251105,AVGO,261.1533,279.4466,343.669
20251106,AVGO,261.7424,280.7999,344.8756
