date,symbol,ma200,ma150,ma50
20260507,TXN,194.4713,196.3266,220.5858
20260508,TXN,194.9757,197.0239,222.1028
20260511,TXN,195.5394,197.8109,223.8458
20260512,TXN,196.0843,198.5621,225.5492
20260513,TXN,196.67,199.4249,227.6294
20260514,TXN,197.2518,200.2662,229.7304
20260515,TXN,197.8231,201.0873,231.8126
20260518,TXN,198.4279,201.9475,233.977
20260519,TXN,199.0371,202.7982,236.117
20260520,TXN,199.6404,203.6612,238.2358
20260521,TXN,200.2056,204.4821,240.2684
20260522,TXN,200.7983,205.3758,242.6402
20260526,TXN,201.5044,206.3711,245.3596
20260527,TXN,202.1461,207.2779,247.7898
20260528,TXN,202.809,208.2865,250.231
20260529,TXN,203.369,209.1864,252.5204
20260601,TXN,203.8703,209.9937,254.6114
20260602,TXN,204.4352,210.9082,256.9634
20260603,TXN,205.0121,211.8489,259.398
20260604,TXN,205.559,212.7567,261.5
20260605,TXN,205.9922,213.5707,263.2292
20260608,TXN,206.4434,214.4395,265.1628
20260609,TXN,206.879,215.2836,267.1306
20260610,TXN,207.2555,216.0863,269.0536
20260611,TXN,207.7166,217.0125,271.141
20260612,TXN,208.1953,217.9336,273.2538
20260615,TXN,208.7297,218.9417,275.6032
20260616,TXN,209.242,219.9155,277.7574
20260617,TXN,209.7556,220.8769,279.7092
20260618,TXN,210.3735,221.9633,281.9884
20260622,TXN,211.0452,223.0805,284.2884
20260623,TXN,211.6347,224.0291,286.0722
20260624,TXN,212.2108,224.9865,287.7964
